numero,pregunta,documento_esperado,pagina_esperada,sin_respuesta,rank,documento,titulo_documento,pagina_inicio,pagina_fin,chunk_id,chunk_global_id,vector_posicion,similitud,documento_correcto,chunk_relevante,texto
8,¿De qué pagos queda exonerado quien recibe una Beca Remunerada Diferenciada?,reglamento_becas_ues.pdf,10.0,False,9,reglamento_becas_ues.pdf,Reglamento de Becas de la Universidad de El Salvador,9,10,39,361,360,0.5628617405891418,True,False,"judicadas a otros estudiantes que cumplan con los requisitos del presente Reglamento. Alcance y beneficio de la beca Art. 54. El beneficio de la beca aplicará únicamente para aquellos estudiantes que cursan por primera vez estudios universitarios en el nivel de pregrado. En el caso de los egresados o graduados de profesorado, el beneficio de la beca podrá ser extensivo si reingresan a estudiar una nueva carrera, previo estudio socioeconómico. (4)

419 Duración y Renovación de las Becas Art. 55. - El período efectivo del beneficio de la beca comprenderá los meses correspondientes a un Ciclo Académico y podrá ser renovada automáticamente por la UESE para el Ciclo siguiente, una vez conocido el rendimiento académico del estudiante en el Ciclo inmediato anterior y verificada la continuidad en "
8,¿De qué pagos queda exonerado quien recibe una Beca Remunerada Diferenciada?,reglamento_becas_ues.pdf,10.0,False,10,reglamento_becas_ues.pdf,Reglamento de Becas de la Universidad de El Salvador,6,7,27,349,348,0.5565493106842041,True,False,"s declare expresamente la caducidad, con base en el examen de los documentos o pruebas de que disponga. Art. 37. - Si la beca caducaré por cualquiera de las causales c y e del Art. 35 o por incumplimiento del literal “h” del Art. 32, el ex beneciario tendrá la obligación de reintegrar a la Universidad los costos de la Beca, los cuales serán calculados por el Consejo de Becas y de Investigaciones Científicas, atendiendo el tiempo que

416 disfrute de la misma, los desembolsos caudalosa, los antecedentes del ex beneficiario y cuantas otras circunstancias considere pertinente. La suma a devolver deberá cubrir el costo e interés de los gastos totales que la Universidad de El Salvador ha erogado al becario, sumándose a ellos, los costos e intereses en que ha incurrido la o las instituciones cop"
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,1,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,15,15,68,285,284,0.7135487794876099,False,False,"III DEL RÉGIMEN DISCIPLINARIO, RESPONSABILIDAD DE LOS FUNCIONARIOS, RECURSOS Y DEFENSORÍA Régimen disciplinario Art. 56. - En los reglamentos se establecerá el régimen disciplinario de la Universidad, el cual deberá contener la tipificación y clasificación de las infracciones cometidas por las autoridades, los estudiantes, el personal académico y el personal administrativo no docente; las sanciones aplicables a cada caso y la autoridad encargada de imponerlas, así como el procedimiento necesario para aplicar dichas sanciones. Causas de destitución Art. 57. - Sin perjuicio de las responsabilidades legales a que hubiere lugar, se consideran causas graves, sancionadas con destitución, las siguientes: a) Disponer del patrimonio de la Universidad contraviniendo sus fines y objetivos; b) Ser con"
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,2,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,3,4,13,398,397,0.7086835503578186,True,False,"ncia de las infracciones menos graves. Infracciones Menos Graves Art. 12. - Se consideran infracciones menos graves, las siguientes: a) Desobedecer injustificadamente disposiciones emanadas de superiores jerárquicos en el desempeño de sus funciones, a excepción de los casos señalados en el literal “c” e “i” del artículo anterior, que constituyen infracciones graves; b) Trabajar a desgano en el cumplimiento de labores. Se entiende por trabajo a desgano, el trabajo realizado a ritmo lento para que el resultado de las labores que se desarrollan quede por debajo de lo que se obtiene

374 normalmente, como medida de presión concertada por un grupo de trabajadores administrativos o académicos para obtener, de parte de las autoridades universitarias, alguna prestación laboral o cualquier otro tip"
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,3,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,4,4,16,401,400,0.7063721418380737,True,False,"cio de la pureza de las mismas; m) Ocupar las instalaciones universitarias con fines lucrativos personales; y n) La reincidencia de las infracciones leves. Infracciones Leves Art. 13. - Se consideran infracciones leves, las siguientes: a) Incumplir la Jornada laboral en las horas correspondientes, sin permiso o causa justificada; entendiéndose por incumplimiento de la jornada laboral las llegadas tardías o retirarse del trabajo durante la jornada o antes de la finalización de la misma; b) La inasistencia a las labores correspondientes durante un día completo por parte del personal académico y administrativo, sin permiso o causa justificada; c) Interrumpir o interferir indebidamente en las actividades académicas, administrativas o culturales; d) Actuar con negligencia, descuido o sin tomar "
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,4,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,1,1,3,388,387,0.671804666519165,True,False,"o General de la Ley Orgánica, “Reglamento General”. Componentes del Régimen Disciplinario Art. 2. - El Régimen Disciplinario de la Universidad está constituido por el conjunto de normas que regulan, de conformidad con el artículo 56 de la Ley Orgánica, las infracciones en que los integrantes de la Comunidad Universitaria pueden incurrir, la clasificación de las mismas, las sanciones aplicables a cada caso, la competencia de los organismos y autoridades encargadas de su aplicación, el procedimiento a seguir y los recursos admisibles contra las resoluciones que se dicten. Este régimen se establece con el objeto de mantener el orden interno y garantizar un funcionamiento eficiente para la conservación de los fines de la Universidad. Integrantes de la Comunidad Universitaria Art. 3. - Para los"
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,5,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,8,8,38,423,422,0.6522802114486694,True,False,"n en el ejercicio de su función, observando el procedimiento establecido en sus correspondientes Reglamentos Internos; los cuales deberán determinar claramente las acciones u omisiones constitutivas de infracción y garantizar, en todo caso, el derecho de defensa del supuesto infractor. Ratificación de resolución o acuerdo Art. 33. - Las resoluciones o acuerdos que de conformidad a las disposiciones anteriores impusieren sanciones por infracciones graves, notificadas que fueren las partes y si ninguna de éstas apelare, previo a su cumplimiento deberán someterse dentro de tercero día de dicha notificación a la ratificación a que se refiere el inciso último del artículo 22 del presente Reglamento. Si se tratare de sanciones impuestas por los Decanos en casos de infracciones graves, además de "
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,6,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,8,8,36,421,420,0.6425297260284424,True,False,"adas conforme a las reglas de la sana crítica, el organismo o funcionario que estuviere conociendo deberá decidir si sanciona o absuelve al supuesto infractor. Si decidiere sancionarlo con amonestación verbal, la ejecutará en el acto; pero si la decisión fuere de amonestarlo por escrito, se procederá conforme al ordinal 4° del artículo 27 de este Reglamento. Casos de inasistencia o de incumplimiento de la jornada laboral Art. 30. - Cuando la falta que se investiga sea de inasistencia o de incumplimiento de la jornada laboral, el organismo o funcionario competente resolverá, aplicar el descuento del doble del tiempo faltado, después de haber constatado la falta en los registros que al efecto llevarán los respectivos jefes y siempre que, oída la defensa del supuesto infractor, éste no sepa j"
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,7,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,5,5,22,407,406,0.6344066858291626,True,False,"ratare del personal académico o administrativo; y b) Expulsión menor hasta de un ciclo, si se tratare de estudiantes. Definiciones de sanciones aplicables por infracciones menos graves Art. 18. - Para la correcta aplicación de las sanciones a que se refiere el artículo anterior, se establecen las definiciones siguientes: a) Suspensión: Se entenderá tal como ha sido definida en el literal “d” del artículo 16 del presente Reglamento. b) Inhabilitación: Se entiende como la prohibición ordenada legalmente para que un estudiante o un miembro del personal académico o administrativo de la Universidad pueda ejercer funciones en organismos colegiados o desempeñar cargos de autoridad en la misma durante un período determinado. c) Expulsión Menor: Es la decisión adoptada legalmente de suspender la re"
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,8,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,16,16,70,587,586,0.6263769865036011,False,False,"efiere el artículo 41 literal “g” de la Ley Orgánica, deberán contener el señalamiento de los puntos específicos o conductas objetivas, en que fundamenta su denuncia. Para su conocimiento y resolución, seguirán en el orden las instancias siguientes: Coordinador de cátedra, Jefe de Departamento, Carrera o Sección, Director de Escuela y Junta Directiva de la Facultad. Si el hecho denunciado, no constituyere infracción de conformidad a la Ley Orgánica, el presente Reglamento o el Reglamento que regule el Régimen Disciplinario, el funcionario u organismo competente tomará las medidas administrativas del caso. Si por el contrario se tratare de una infracción, la autoridad competente de conformidad al Reglamento que regule el Régimen Disciplinario, instruirá el correspondiente informativo admini"
9,¿En qué tres categorías se clasifican las infracciones disciplinarias?,reglamento_disciplinario_ues.pdf,2.0,False,9,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,15,15,69,286,285,0.6256799697875977,False,False,"denado por delito doloso o intencional que amerite pena de prisión; c) No acatar las resoluciones de la Asamblea General Universitaria o del Consejo Superior Universitario, en su caso; d) Grave violación a la presente Ley, al reglamento general u otras disposiciones reglamentarias de la Universidad; y e) Las demás que se establezcan en el reglamento general. En los casos previstos en los literales a), c), d) y e) del presente artículo, se requiere el voto de las dos terceras partes de los miembros del organismo competente para acordar la destitución. Prohibición especial Art. 58. - Ninguna persona o grupo de personas podrá arrogarse facultades en nombre de la Universidad. Estas atribuciones corresponden de modo exclusivo a los funcionarios u órganos legalmente establecidos. Los pronunciami"
